Video ID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Response_1,Response_2,Response_3,Response_4,Response_5,Response_6,Response_7,Response_8,Response_9,Response_10,Response_11,Response_12,Response_13,Response_14,Response_15,Problem
i_U00apnsvM,5,5,5,5,5,5,5,5,4,5,4,3,3,5,4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 3," 3. The video describes the treatments for both premature and delayed ejaculation. However, it does not describe how the treatments affect the overall quality of life.", 5, 4,False
vHiL46OWyMI,5,5,5,5,5,5,5,5,5,3,5,3,2,5,3, 5, 5, 5, 5, 5, 5, 5, 5, 5," 3. The video describes the benefits of each treatment. However, it does not describe the benefits of each treatment in detail.", 5, 3," 2. Explanation: The video describes the causes of orgasm disorders in men, but it does not describe how the treatment choices affect overall quality of life.", 5," 3. Explanation: The video provides information about the causes of orgasm disorders in men. However, it does not provide information about the treatment options or the possibility of choosing a treatment. It also does not provide information about the benefits and risks of the treatment options.",False
n0Y1sopTPsE,1,3,1,1,3,3,3,5,1,1,1,1,1,2,1, 1, 3, 1, 1, 3, 3, 3, 5, 1, 1, 1, 1, 1. The video does not describe how the treatment choices affect overall quality of life. The video does not even mention quality of life.," 2. The video is partially clear that there may be more than one possible treatment choice. The video mentions that the treatment choice worked for the speaker, but it is not clear whether it would work for others.", 1,True
gz0Fkc3XeZY,3,3,3,3,3,3,3,5,2,3,2,3,2,2,2, 3, 3," 3. The video is partially relevant. The video is relevant to the topic of ejaculation disorders, but it is not a comprehensive overview of the topic. The video provides some information about the causes of ejaculation disorders, but it is not a substitute for medical advice.", 3, 3, 3," 3. The video provides some information about the physical causes of delayed ejaculation, but it does not provide any information about the psychological causes of delayed ejaculation. It also does not provide any information about additional sources of support and information. However, it does provide information about a program that may be helpful for men who are experiencing delayed ejaculation.", 5, 2," 3. The video describes the physical causes of delayed ejaculation, but it does not describe the psychological causes of delayed ejaculation. It also does not describe the benefits of each treatment."," 2. The video describes the physical causes of delayed ejaculation, but it does not describe the psychological causes of delayed ejaculation."," 3. The video describes that physical and psychological causes can lead to ejaculation problems. However, it does not describe what would happen if no treatment is used."," 2. The video describes the physical causes of delayed ejaculation, but it does not describe how the treatment choices affect overall quality of life."," 2. The video is clear that there may be more than one possible treatment choice. The video mentions both physical and psychological causes of delayed ejaculation and suggests that the treatment may be physical or psychological or both. However, the video does not provide information about the effectiveness of the treatment options."," 2. The video provides some information about the causes of delayed ejaculation, but it is not clear how this information is used to support shared decision-making. The video also provides information about the causes of premature ejaculation and a program that is said to help with both premature and delayed ejaculation. However, it is not clear how this information is used to support shared decision-making.",False
Rl2JKQKgymI,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,False
k46r5RLeRXc,5,4,5,3,5,3,3,5,3,3,3,3,3,3,3, 5, 4. The video achieves its aim of providing advice on how to ejaculate during sex., 5, 3, 5, 3," 3. The video provides details of additional sources of support and information. The video suggests that the problem of PE is not limited to the couple, but that it can be caused by other factors, such as watching porn and masturbating too often. The video also provides information on how to deal with the problem, such as stopping watching porn and masturbating.", 5," 3. The video describes how each treatment works. The video describes the treatments (pornography reduction and masturbation reduction) and the rationale for them. However, the video does not describe the mechanism of action of the treatments."," 3. The video describes the benefits of stopping watching porn and masturbating. However, it does not describe the benefits of having sex with a partner."," 3. The video describes the risks of watching porn and masturbation. However, it does not describe the risks of ejaculation."," 3. The video describes the possible causes of the problem, but it does not describe what would happen if no treatment is used.", 3. The video describes how the treatment choices affect overall quality of life. The video describes how the treatment choices affect overall quality of life. The video describes how the treatment choices affect overall quality of life., 3. The video is clear that there may be more than one possible treatment choice. The video mentions two possible treatment choices: stopping watching porn and stopping masturbating., 3,False
WMUcNE6uWFQ,5,4,5,3,3,4,3,5,3,3,3,3,3,3,3, 5, 4, 5, 3, 3, 4, 3, 5, 3, 3, 3, 3, 3, 3, 3,False
mfD4QCFeNMg,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3," 2. The video describes the causes of delayed ejaculation, but it does not describe how the treatment choices affect overall quality of life.", 3, 2,False
t6PP67AsJaI,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5, 5, 5. The video achieves its aim. The video is a promotional video for a hospital and its fetal surgery program. The video is very clear and concise in its aim. The video is a tour of the hospital and introduces the team that performs the fetal surgery. The video also explains the steps of the surgery and the post-operative care. The video is very effective in its aim.," 5. The video is relevant to the topic of fetal surgery for spina bifida. The video shows the whole process of fetal surgery for spina bifida, including the team members, the procedure, and the post-operative care."," 5. The video clearly states that the team of surgeons includes fetal surgeons, a neurosurgeon, anesthesiologists, a maternal fetal medicine specialist, a fetal cardiologist, and specialized nurses. The video also clearly states that the fetal surgeons make an incision across the mother's abdomen, the maternal fetal medicine specialist uses ultrasound to determine the position of the fetus and the margins of the placenta, the uterus is opened with a specially designed uterine stapling device that controls bleeding, the fetus is positioned so the spinal defect is visible, the fetal cardiologist monitors the baby's heart as the team closes the defect, the neurosurgeon removes a sac on the baby's back that covers the opening in the spinal cord, and the neurosurgeon and the fetal surgeon then close the defect in multiple layers using a lacing technique.", 5," 5. The video is balanced and unbiased. The video is presented from the perspective of the hospital where the fetal surgery was developed. The video describes the team of specialists involved in the surgery, the steps of the surgery, and the post-operative care. The video does not present any alternative perspectives.", 5. The video provides details of additional sources of support and information., 5, 5. The video describes how each treatment works. The video explains the steps of the surgery and the roles of the medical team., 5," 5. The video describes the risks of each treatment. The risks are described in the following parts of the video: ""Before surgery, the mother receives deep general anesthesia. Fetal surgeons make an incision across the mother's abdomen. The maternal fetal medicine specialist uses ultrasound to determine the position of the fetus and the margins of the placenta. The uterus is then opened with a specially designed uterine stapling device that controls bleeding, and the fetus is positioned so the spinal defect is visible. The fetal cardiologist monitors the baby's heart as the team closes the defect. The neurosurgeon removes a sac on the baby's back that covers the opening in the spinal cord. The sac is a thin membrane filled with fluid. The neurosurgeon and the fetal surgeon then close the defect in multiple layers using a lacing technique. First the muscle layers are closed over the defect. Then the skin is closed over the muscle layers. This ensures a watertight closure. The mother's uterus is closed in multiple layers, then her abdomen is closed and she", 5, 1. The video does not mention anything about the quality of life of the patients.," 5. The video clearly explains that there is a team of more than 20 people in the operating room, and that the fetal surgery for spina bifida is an incredibly complex procedure. The video also clearly explains that the fetal cardiologist monitors the baby's heart as the team closes the defect, and that the neurosurgeon removes a sac on the baby's back that covers the opening in the spinal cord. The video also clearly explains that the fetal surgeon and the neurosurgeon close the defect in multiple layers using a lacing technique.", 5. The video provides a clear description of the team members involved in the surgery and their roles. The video also shows the steps of the surgery and the teamwork involved in the surgery. The video also shows the post-operative care of the mother and the fetus.,False
TuLAGDTpR6Y,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3. The video describes the treatment choices and their effects on the baby's quality of life. The video describes the treatment choices and their effects on the baby's quality of life. The video describes the treatment choices and their effects on the baby's quality of life. The video describes the treatment choices and their effects on the baby's quality of life. The video describes the treatment choices and their effects on the baby's quality of life., 5," 5. The video provides support for shared decision-making. The video provides information about the condition, the treatment options, and the outcomes of the treatment options. It also provides information about the team members and their expertise.",False
4xOGmPla7e0,5,4,5,4,4,3,4,3,3,4,4,3,3,4,4, 5, 4, 5, 4, 4, 3, 4, 3, 3, 4, 4, 3, 3, 4, 4,False
N_MaRhpBo6A,5,5,5,5,5,5,5,5,3,5,5,3,3,5,5, 5, 5, 5. The video is relevant to the topic of fetal surgery. The video explains the process of fetal surgery and postnatal surgery. The video also explains the process of postnatal care. The video also explains the process of postnatal care. The video also explains the process of postnatal care. The video also explains the process of postnatal care., 5, 5, 5, 5, 5," 3. The video describes how each treatment works, but it does not do so in a way that is easily understandable to a layperson.", 5, 5," 3. The video describes the risks of no treatment, but it is not clear whether it describes what would happen if no treatment is used."," 3. The video describes the treatment choices available to families, but it does not describe how the treatment choices affect overall quality of life.", 5. The video clearly states that there are multiple treatment choices and that the choice is up to the family., 5. The video provides support for shared decision-making. The video explains that not all families want to have fetal surgery and that it is the obligation of the medical team to help them understand that this is a choice. The video also explains that families that want the traditional approach of having surgery after birth are also accommodated.,False
LHwQeNHc0TE,5,5,5,3,5,3,5,5,3,4,3,3,3,5,4, 5, 5, 5, 3, 5, 3, 5, 5, 3, 4," 3. The video describes the risks of fetal surgery, but it does not describe the risks of the alternative treatment. The risks of the alternative treatment are described in the video, but not in relation to the risks of fetal surgery.", 3," 3. The video describes the treatment choices and their consequences, but it does not describe how the treatment choices affect overall quality of life.", 5, 4,False
thsCL336k5k,5,5,5,5,5,5,5,5,3,5,2,3,2,5,5, 5, 5, 5, 5, 5, 5, 5, 5," 3. The video describes how each treatment works. The video describes the treatments that the mothers and their children received, and how they were helpful.", 5," 2. The video describes the risks of each treatment, but it does not provide a balanced discussion of the risks and benefits of each treatment."," 3. The video describes the outcome of the treatment, but it does not describe what would happen if no treatment is used."," 2. The video describes the experience of the mothers of children with spina bifida, but it does not describe how the treatment choices affect overall quality of life.", 5, 5,False
hwKXYIiUUmo,5,4,5,5,4,4,5,5,3,4,4,4,3,4,4, 5, 4, 5, 5, 4, 4, 5, 5, 3, 4, 4, 4, 3, 4, 4,False
dSjzCM4-6Y0,5,5,5,5,5,3,5,5,3,5,3,3,3,3,3, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 3, 3, 3. The video describes how the treatment choices affect overall quality of life. The video describes the history of fetal surgery and the MOMS trial. The video describes the history of mesenchymal stem cells and the placenta. The video describes the history of the dural patch. The video describes the history of the cells. The video describes the treatment choices., 3. The video is clear that there may be more than one possible treatment choice. The video mentions the MOMS trial and the results of the trial. The video mentions the cells and the patch that are used in the trial. The video mentions the comparison of the results of the trial to the MOMS trial., 3,False
jpFLPfsUr1c,5,5,5,5,5,3,5,5,3,5,5,3,3,3,5, 5, 5, 5, 5, 5," 3. The video is partially balanced and unbiased. The video is biased towards the viewpoint of the parents, but it also includes information that is not favorable to the parents' viewpoint.", 5, 5," 3. The video describes how each treatment works. The video describes the treatment of spina bifida, but it does not describe the mechanism of action of the treatment.", 5, 5," 3. The video describes the consequences of not treating the condition, but it does not describe what would happen if no treatment is used."," 3. The video describes how the treatment choices affect the quality of life of the child, but not the quality of life of the parents."," 3. The video is partially clear that there may be more than one possible treatment choice. The video mentions that the fetus can be diagnosed with spina bifida and that the mother can choose to have the fetus surgery or not. However, the video does not mention that the mother can choose to have the fetus surgery at 25 weeks or at 30 weeks.", 5,False
Yh47aMX-_9M,5,5,5,5,5,3,5,5,3,3,3,3,3,3,3, 5, 5, 5, 5, 5," 3. The video is balanced and unbiased. The video is not completely unbiased, but it is mostly balanced. The video is not completely unbiased, but it is mostly balanced. The video is not completely unbiased, but it is mostly balanced.", 5, 5," 3. The video describes how the treatment works, but it does not describe the treatment itself."," 3. The video describes the benefits of the surgery, but it does not describe the benefits of each treatment."," 3. The video describes the risks of postnatal closure of myelomeningocele, but it does not describe the risks of in utero closure of myelomeningocele."," 3. The video describes the surgery and the goal of the surgery, but it does not describe what would happen if no treatment is used."," 3. The video describes the treatment choices and their consequences, but it does not describe how the treatment choices affect overall quality of life."," 3. The video is clear that there is more than one possible treatment choice. The video explains that the treatment is not perfect and that there are complications. However, the video does not explain what the possible complications are."," 3. The video provides support for shared decision-making. The video explains the condition and the treatment options, and the surgeon explains that the treatment is experimental. The surgeon also explains that the treatment is not offered to all patients, and that the treatment is not offered to patients who are not viable outside the womb. The surgeon also explains that the treatment is not offered to patients who have a severe brain malformation. The surgeon also explains that the treatment is not offered to patients who have a severe brain malformation. The surgeon also explains that the treatment is not offered to patients who have a severe brain malformation. The surgeon also explains that the treatment is not offered to patients who have a severe brain malformation. The surgeon also explains that the treatment is not offered to patients who have a severe brain malformation. The surgeon also explains that the treatment is not offered to patients who have a severe brain malformation. The surgeon also explains that the treatment is not offered to patients who have a severe brain malformation. The surgeon also explains that the treatment is not offered to patients who have a severe brain malformation. The surgeon also explains that the treatment is not offered to patients who have",True
m5N2fFPzKBc,5,5,5,5,5,5,5,5,3,5,5,3,5,5,5, 5, 5, 5, 5, 5, 5, 5, 5," 3. The video describes how each treatment works, but it does not do it in a very detailed way.", 5, 5, 3, 5. The video describes how the treatment choices affect overall quality of life., 5," 5. The video provides support for shared decision-making. The video describes the multidisciplinary team approach to care, the long-term management of the condition, and the importance of the ongoing commitment of the parents to share their lives and their children with the medical team.",False
aW_mLBlZES8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,False
NjQBq0GH8BM,5,5,5,5,5,5,5,5,5,5,5,3,2,5,5, 5, 5. The video achieves its aim. The aim of the video is to describe the fetal spina bifida repair procedure. The video is clear and easy to understand. The video is of high quality and the information is presented in a logical order. The video is also informative and provides a clear explanation of the procedure., 5. The video is relevant to the question. The video is about fetal surgery for spina bifida. The video is about the fetal surgery for spina bifida. The video is about the fetal surgery for spina bifida. The video is about the fetal surgery for spina bifida. The video is about the fetal surgery for spina bifida., 5. The video clearly states that the source of information is Dr. Gina Miller., 5, 5, 5. The video provides details of additional sources of support and information. The video provides the name and contact information of the speaker and the hospital where the surgery is performed., 5, 5. The video describes how each treatment works. The video explains the steps of the procedure in detail., 5, 5. The video describes the risks of the procedure. The risks are mentioned in the beginning of the video and the risks are also shown in the video. The risks are also explained in the video. The risks are also mentioned in the end of the video.," 3. The video describes the procedure of the surgery, but it does not describe what would happen if no treatment is used."," 2. The video describes the treatment procedure, but it does not describe how the treatment choices affect overall quality of life.", 5. The video clearly explains that there are multiple layers of closure and that the fetal spina bifida repair program at the Johns Hopkins Center for Fetal Therapy has a multilayer technique for closure of fetal spina bifida.," 5. The video provides support for shared decision-making. The video is presented by a medical expert, who is a leader of a fetal surgery program. The expert explains the procedure in detail, including the risks and benefits of the procedure. The expert also provides contact information for further discussion.",False
kuMHLfb8U_E,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,False
qRtspxmhYnA,5,4,5,5,5,3,5,5,3,3,3,3,3,3,4, 5, 4. The video achieves its aim of explaining the fetal surgery procedure., 5, 5, 5, 3. The video is balanced and unbiased., 5, 5," 3. The video describes how each treatment works. The video describes the fetal surgery procedure in detail, including the steps of the procedure, the roles of the team members, and the use of ultrasound and other medical equipment. However, it does not provide information on the outcomes of the procedure or the benefits and risks of the procedure.", 3. The video describes the benefits of each treatment. The video describes the benefits of each treatment. The video describes the benefits of each treatment.," 3. The video describes the risks of fetal surgery, but it does not describe the risks of the alternative treatment."," 3. The video describes what would happen if no treatment is used, but it does not describe the consequences of the treatment."," 3. The video describes how the treatment choices affect the fetal surgery procedure, but it does not describe how the treatment choices affect overall quality of life."," 3. The video is clear that there may be more than one possible treatment choice. The video explains the procedure and the team's roles. However, the video does not mention the alternative of not doing the surgery."," 4. The video provides a clear description of the process of fetal surgery. The video also explains the roles of the team members. However, the video does not provide information about the decision-making process.",False
Wn2wqi7QbsY,5,4,5,3,5,5,3,1,2,3,2,2,2,3,3, 5, 4, 5, 3, 5, 5," 3. The video provides information about the need to follow-up with different specialists, but it does not provide additional sources of support and information.", 1," 2. The video describes the treatment of the symptoms of spina bifida, but it does not describe how each treatment works.", 3," 2. The video describes the risks of each treatment, but it does not describe the risks of each treatment in detail.", 2," 2. The video describes the treatment choices and the consequences of those choices for the baby, but it does not describe how the treatment choices affect overall quality of life."," 3. The video is clear that there may be more than one possible treatment choice. The video mentions that the child may need to be followed up with doctors in a variety of subspecialties. However, the video does not mention that there may be more than one possible treatment choice for the child."," 3. The video provides partial support for shared decision-making. The video provides information about the decision-making process and the team of specialists that will be involved in the care of the child. However, it does not provide information about the risks and benefits of the different options for care.",False
gyEwlVAteKw,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5,False
D4IciMipYEU,5,5,5,5,5,3,5,5,3,3,3,3,2,3,5, 5, 5, 5, 5, 5," 3. The video is partially balanced and unbiased. The video is biased towards the fetal surgery, but it also presents the option of terminating the pregnancy.", 5, 5, 3, 3," 3. The video describes the risks of each treatment. The risks of each treatment are described in detail, but the video does not compare the risks of each treatment.", 3," 2. The video describes the treatment choices, but it does not describe how the treatment choices affect overall quality of life."," 3. The video is partially clear that there may be more than one possible treatment choice. The video mentions fetal surgery and termination of the pregnancy as options. However, the video is not clear that there are other options besides fetal surgery and termination of the pregnancy.", 5,False
gwSUxO8ahIU,5,5,5,5,5,4,5,5,3,5,5,4,3,5,5, 5, 5, 5, 5, 5, 4, 5, 5, 3, 5, 5, 4, 3. The video describes the treatment choices and their effects on quality of life. The video describes the treatment choices and their effects on quality of life. The video describes the treatment choices and their effects on quality of life., 5, 5,False
twaMB1Z6GtI,5,5,5,2,3,3,3,5,3,3,2,3,2,3,3, 5, 5, 5, 2, 3, 3, 3, 5, 3, 3, 2, 3," 2. The video describes how the treatment choices affect the ability of the child to walk, sit, and crawl. However, it does not describe how the treatment choices affect the overall quality of life of the child."," 3. The video is partially clear that there may be more than one possible treatment choice. The video shows the mother of a child with spina bifida and the treatment she received. The video shows the progress of the child and the mother's satisfaction with the treatment. However, the video does not provide information about other treatment options or their effectiveness.", 3. The video provides some support for shared decision-making.,False
qPmzl95kOpo,5,5,5,5,5,4,5,5,3,5,4,3,3,5,4, 5, 5, 5, 5, 5, 4, 5, 5, 3, 5, 4, 3," 3. The video describes the treatment choices and the consequences of those choices on the quality of life of the baby and the mother. However, it does not describe the quality of life of the baby and the mother after the treatment.", 5, 4. The video provides support for shared decision-making. The video explains the decision to perform fetal surgery and the decision to deliver the baby via cesarean section. The video also explains the decision to allow the mother to see the baby before taking the baby to the NICU.,False
Jfp3Up3dUr8,5,5,5,3,5,5,5,5,3,3,3,3,2,5,5, 5, 5, 5, 3, 5, 5, 5, 5, 3," 3. The video describes the benefits of each treatment in terms of the pros and cons of each option. However, it does not provide a clear and detailed description of the benefits of each treatment."," 3. The video describes the risks of each treatment. The risks are described in the context of the story of the family and the diagnosis of spina bifida. The risks are not explicitly stated, but they are implied in the story.", 3," 2. The video describes the impact of the treatment choice on the quality of life of the parents, but it does not describe the impact of the treatment choice on the quality of life of the child.", 5," 5. The video provides support for shared decision-making. The video describes the experience of parents who received a prenatal diagnosis of spina bifida and the experience of the parents and the health care professionals at the center. The video describes the process of shared decision-making, including the hopes and dreams of the parents, the information provided by the health care professionals, and the choices made by the parents. The video also describes the support provided by the health care professionals to the parents in making the right decision for them.",False
jlDZA2PNW2o,3,3,3,3,4,3,3,3,2,2,3,3,2,3,3, 3," 3. The video achieves its aim of informing the audience about the different types of spina bifida. However, the video is not suitable for a general audience as it is too medical and uses a lot of medical jargon.", 3. The video is relevant to the topic of spina bifida. The video provides a clear and concise description of the condition. The video provides information about the different types of spina bifida and their symptoms. The video provides information about the causes of spina bifida. The video provides information about the diagnosis of spina bifida. The video provides information about the treatment of spina bifida. The video provides information about the prognosis of spina bifida., 3, 4," 3. The video is balanced and unbiased. The video is not trying to convince the audience of any point of view, but rather it is informing the audience about the condition. The video does not present any opinions, but rather facts. The video does not present any point of view of the author, but rather presents the point of view of the medical community.", 3, 3, 2, 2, 3, 3, 2, 3, 3,False
6Ii_v3t9hpU,3,4,5,3,3,3,3,5,2,3,3,3,2,3,3, 3, 4, 5, 3, 3, 3, 3, 5, 2, 3, 3, 3," 2. The video describes the treatment choices and their complications, but it does not describe how the treatment choices affect overall quality of life."," 3. The video is clear that there may be more than one possible treatment choice. The video mentions that there are multiple complications that can arise from the shunt, and that the shunt may need to be changed at least five or six times during the course of the child's life.", 3. The video provides partial support for shared decision-making.,False
4Fi-miRqjHs,5,5,5,5,5,5,5,5,3,5,5,3,5,5,5, 5, 5, 5, 5, 5, 5, 5, 5, 3. The video describes how each treatment works. The video describes how the treatments work in a way that is understandable to the general public. The video describes the treatments in a way that is understandable to the general public., 5, 5," 3. The video describes the life of a person with spina bifida and the challenges and opportunities that he faces. It also describes the experiences of other people with spina bifida. However, it does not describe what would happen if no treatment is used.", 5, 5, 5,False
bLnYzCcTEEA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5, 5, 5. The video achieves its aim., 5. The video is relevant to the topic of spina bifida. The video shows the surgical procedure of spina bifida repair. The video is informative and shows the fetus with spina bifida and the surgical procedure. The video is also relevant to the topic of fetal surgery., 5, 5, 5, 5. The video provides details of additional sources of support and information., 5, 5. The video describes how each treatment works., 5," 5. The video describes the risks of each treatment. The risks of the surgery are shown in the video. The risks of the surgery include bleeding, infection, and damage to the spinal cord. The risks of the surgery are explained in the video.", 5, 5. The video describes how the treatment choices affect overall quality of life., 5. The video clearly shows that there are two possible ways to repair the fetus with spina bifida., 5. The video provides a clear description of the procedure and the steps of the surgery. The video also shows the fetus with spina bifida and the surgical procedure. The video also shows the steps of the surgery and the surgical tools used. The video also shows the post-operative care of the fetus.,True
asl-c1zmHmk,5,4,5,3,5,4,5,5,3,3,5,3,2,3,3, 5," 4. The video achieves its aim of explaining the causes and consequences of spina bifida. However, it does not explain the aims of folic acid supplementation, and it does not explain how folic acid supplementation can prevent spina bifida.", 5," 3. The video is clear that the source of information is the author. However, the video does not mention any other sources of information used to compile the publication.", 5," 4. The video is balanced and unbiased. The video is not completely unbiased, but it is mostly unbiased. The video is not trying to sell anything, and it is not trying to convince the audience of any particular point of view. The video is trying to inform the audience about spina bifida. The video is not trying to convince the audience of any particular point of view. The video is not trying to convince the audience of any particular point of view. The video is not trying to convince the audience of any particular point of view. The video is not trying to convince the audience of any particular point of view. The video is not trying to convince the audience of any particular point of view. The video is not trying to convince the audience of any particular point of view. The video is not trying to convince the audience of any particular point of view. The video is not trying to convince the audience of any particular point of view. The video is not trying to convince the audience of any particular point of view. The video is not trying to convince the audience of any particular point of view. The video is not trying to convince the audience of any particular point of view. The video is not trying", 5, 5," 3. The video describes how spina bifida occurs, but it does not describe how each treatment works."," 3. The video describes the benefits of folic acid supplementation in preventing spina bifida. However, it does not describe the benefits of surgery.", 5," 3. The video describes the consequences of not using treatment, but it does not describe what would happen if no treatment is used."," 2. The video describes the consequences of spina bifida for quality of life, but it does not describe how the treatment choices affect overall quality of life."," 3. The video is partially clear that there may be more than one possible treatment choice. The video mentions that surgery is done to repair the opening, but it is not clear that there are other treatment options."," 3. The video provides some information about the shared decision-making process, such as the fact that the decision to have a baby is made by the woman and that folic acid can help reduce the incidence of spina bifida. However, the video does not provide information about the risks and benefits of folic acid, nor does it provide information about the risks and benefits of having a baby.",False
YG4nrRnAlcc,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3," 3. The video describes how the treatment choices affect the risk of infection and the need for a shunt, but it does not describe how the treatment choices affect overall quality of life.", 5, 5,False
UrbXyXd7N38,5,4,5,3,3,3,5,5,3,3,3,3,3,3,3, 5, 4, 5, 3, 3, 3, 5, 5, 3, 3, 3, 3, 3, 3," 3. The video provides some support for shared decision-making. The video describes the process of shared decision-making, including the parents' involvement in the decision-making process. However, the video does not provide information on the risks and benefits of the procedure, nor does it include information on the parents' decision-making process.",False
0Gf6o2ZEQkc,5,5,5,3,5,3,5,5,3,3,3,3,2,3,3, 5, 5, 5," 3. The video is clear that the sources of information were used to compile the publication (other than the author). However, it is not clear what sources of information were used to compile the publication.", 5," 3. The video is partially balanced and unbiased. The video is unbiased in the sense that it does not take a stand on the issue of prenatal surgery. However, it is biased in the sense that it is produced by a pro-surgery group.", 5. The video provides details of additional sources of support and information., 5," 3. The video describes how the fetoscopic surgery works, but it does not describe how the treatment works. The video shows the fetoscopic surgery, but it does not explain how the surgery works. The video shows the fetoscopic surgery, but it does not explain how the surgery works."," 3. The video describes the benefits of each treatment, but it does not describe the benefits of each treatment in detail."," 3. The video describes the risks of the procedure, but it does not describe the risks of the alternative treatment."," 3. The video describes the procedure of fetoscopic spina bifida repair, but it does not describe what would happen if no treatment is used."," 2. The video describes the fetoscopic spina bifida repair procedure, but it does not describe how the treatment choices affect overall quality of life."," 3. The video is clear that there is a choice between a transverse incision and a midline incision, but it is not clear that there is a choice between fetoscopic repair and open repair."," 3. The video provides partial support for shared decision-making. The video provides information about the procedure, but it does not provide information about the risks and benefits of the procedure.",False
Xk7IC0PbMMY,5,5,5,1,5,5,5,5,3,5,3,3,1,3,5, 5, 5, 5, 1, 5, 5, 5, 5," 3. The video describes how each treatment works. The video describes the process of genetic testing and the process of the surgery. However, it does not describe the process of the NICU and post-op treatment.", 5," 3. The video describes the risks of each treatment, but it does not describe the risks of each treatment in detail.", 3, 1. The video does not describe how the treatment choices affect overall quality of life.," 3. The video is partially clear that there may be more than one possible treatment choice. The video describes the decision to terminate the pregnancy and the decision to have the child undergo surgery. However, it does not describe other possible choices, such as continuing the pregnancy or opting for a conservative approach."," 5. The video provides support for shared decision-making. The video shows the experience of the mother and her family, and how they were involved in the decision-making process. The video also shows the expertise of the medical team and the support they provided to the family.",False
E080qJuHWdQ,5,5,5,3,3,3,5,5,3,3,3,3,2,3,3, 5, 5, 5, 3, 3, 3, 5, 5, 3, 3, 3, 3," 2. The video describes the treatment choices and their effects on quality of life, but it does not compare the treatment choices in terms of their effects on quality of life.", 3, 3,False
-sU7NIB35cA,5,5,5,3,3,3,5,5,3,3,3,3,3,3,3, 5, 5, 5, 3, 3, 3, 5, 5, 3, 3, 3, 3," 3. The video describes the treatment choices and their consequences, but it does not describe how the treatment choices affect overall quality of life."," 3. The video is clear that there are more than one possible treatment choice, but it is not clear what the choices are."," 3. The video provides support for shared decision-making. The video provides information about the decision to be made, and the video shows the decision-making process. However, the video does not provide information about the options, the risks and benefits of each option, and the values and preferences of the people involved.",False
_FZntuo_W20,5,4,5,3,5,3,3,5,3,3,3,3,2,3,3, 5, 4, 5, 3, 5, 3," 3. The video provides information about additional sources of support and information. However, the video does not provide information about support groups or other sources of information.", 5, 3, 3," 3. The video describes the risks of each treatment. The video describes the risks of not having the surgery, which is the treatment for Spina Bifida. The video describes the risks of the surgery, which is the treatment for Spina Bifida.", 3," 2. The video describes the treatment choices, but it does not describe how the treatment choices affect overall quality of life."," 3. The video is clear that there are two types of spina bifida, but it is not clear that there are more than two possible treatment choices.", 3,False
EU3C20Myax4,3,3,3,3,3,3,3,5,2,3,3,3,1,3,2, 3, 3, 3, 3, 3, 3, 3, 5, 2, 3, 3, 3, 1, 3, 2,False
RlkrW3AW0ZU,5,4,5,3,5,3,3,5,3,3,3,3,2,3,3, 5, 4, 5, 3, 5," 3. The video is partially balanced and unbiased. The video is balanced in the sense that it presents both the open and fetoscopic surgery options. However, the video is not balanced in the sense that it presents the open surgery as the only option for the first 10 months of pregnancy, and then fetoscopic surgery as the only option for the last 2 months of pregnancy. The video is unbiased in the sense that it presents the open and fetoscopic surgery options, and unbiased in the sense that it presents the outcomes of both open and fetoscopic surgery. However, the video is biased in the sense that it presents the outcomes of open and fetoscopic surgery in a way that makes open surgery seem riskier than fetoscopic surgery."," 3. The video provides information about additional sources of support and information, but it is not clear whether the information is reliable.", 5, 3, 3, 3, 3," 2. The video describes the treatment options for spina bifida, but it does not describe how the treatment choices affect overall quality of life."," 3. The video is partially clear that there may be more than one possible treatment choice. The video mentions two possible treatment choices, but it does not mention other possible treatment choices."," 3. The video provides partial support for shared decision-making. The video provides information about the condition and treatment options, but it does not provide information about the risks and benefits of the treatment options.",False
